,Country,Code,Year,Deaths_Recorded,Income classifications (World Bank (2017)),Deaths_Recorded_2019,Year_2019
6022,Saint Vincent and the Grenadines,VCT,2012,50,Upper-middle income,62,2019
6023,Saint Vincent and the Grenadines,VCT,2013,52,Upper-middle income,62,2019
6024,Saint Vincent and the Grenadines,VCT,2014,54,Upper-middle income,62,2019
6025,Saint Vincent and the Grenadines,VCT,2015,56,Upper-middle income,62,2019
6026,Saint Vincent and the Grenadines,VCT,2016,57,Upper-middle income,62,2019
6027,Saint Vincent and the Grenadines,VCT,2017,59,Not categorized,62,2019
6028,Saint Vincent and the Grenadines,VCT,2018,60,Not categorized,62,2019
6029,Saint Vincent and the Grenadines,VCT,2019,62,Not categorized,62,2019
6030,Saint Vincent and the Grenadines,VCT,1987,,Lower-middle income,62,2019
6031,Saint Vincent and the Grenadines,VCT,1988,,Lower-middle income,62,2019
6032,Saint Vincent and the Grenadines,VCT,1989,,Lower-middle income,62,2019
6033,Samoa,WSM,1990,184,Lower-middle income,234,2019
6034,Samoa,WSM,1991,187,Lower-middle income,234,2019
6035,Samoa,WSM,1992,189,Lower-middle income,234,2019
6036,Samoa,WSM,1993,191,Lower-middle income,234,2019
6037,Samoa,WSM,1994,193,Lower-middle income,234,2019
6038,Samoa,WSM,1995,195,Lower-middle income,234,2019
6039,Samoa,WSM,1996,197,Lower-middle income,234,2019
6040,Samoa,WSM,1997,198,Lower-middle income,234,2019
6041,Samoa,WSM,1998,198,Lower-middle income,234,2019
6042,Samoa,WSM,1999,201,Lower-middle income,234,2019
6043,Samoa,WSM,2000,203,Lower-middle income,234,2019
6044,Samoa,WSM,2001,204,Lower-middle income,234,2019
6045,Samoa,WSM,2002,206,Lower-middle income,234,2019
6046,Samoa,WSM,2003,208,Lower-middle income,234,2019
6047,Samoa,WSM,2004,211,Lower-middle income,234,2019
6048,Samoa,WSM,2005,213,Lower-middle income,234,2019
6049,Samoa,WSM,2006,216,Lower-middle income,234,2019
6050,Samoa,WSM,2007,217,Lower-middle income,234,2019
6051,Samoa,WSM,2008,219,Lower-middle income,234,2019
6052,Samoa,WSM,2009,220,Lower-middle income,234,2019
6053,Samoa,WSM,2010,222,Lower-middle income,234,2019
6054,Samoa,WSM,2011,223,Lower-middle income,234,2019
6055,Samoa,WSM,2012,224,Lower-middle income,234,2019
6056,Samoa,WSM,2013,226,Lower-middle income,234,2019
6057,Samoa,WSM,2014,227,Lower-middle income,234,2019
6058,Samoa,WSM,2015,229,Lower-middle income,234,2019
6059,Samoa,WSM,2016,230,Upper-middle income,234,2019
6060,Samoa,WSM,2017,231,Not categorized,234,2019
6061,Samoa,WSM,2018,232,Not categorized,234,2019
6062,Samoa,WSM,2019,234,Not categorized,234,2019
6063,Samoa,WSM,1987,,Lower-middle income,234,2019
6064,Samoa,WSM,1988,,Lower-middle income,234,2019
6065,Samoa,WSM,1989,,Lower-middle income,234,2019
6066,San Marino,SMR,1990,31,Not categorized,42,2019
6067,San Marino,SMR,1991,31,High income,42,2019
6068,San Marino,SMR,1992,32,High income,42,2019
6069,San Marino,SMR,1993,32,High income,42,2019
6070,San Marino,SMR,1994,33,Not categorized,42,2019
6071,San Marino,SMR,1995,33,Not categorized,42,2019
6072,San Marino,SMR,1996,33,Not categorized,42,2019
6073,San Marino,SMR,1997,33,Not categorized,42,2019
6074,San Marino,SMR,1998,33,Not categorized,42,2019
6075,San Marino,SMR,1999,34,Not categorized,42,2019
6076,San Marino,SMR,2000,34,High income,42,2019
6077,San Marino,SMR,2001,35,High income,42,2019
6078,San Marino,SMR,2002,35,High income,42,2019
6079,San Marino,SMR,2003,35,High income,42,2019
6080,San Marino,SMR,2004,36,High income,42,2019
6081,San Marino,SMR,2005,37,High income,42,2019
6082,San Marino,SMR,2006,38,High income,42,2019
6083,San Marino,SMR,2007,38,High income,42,2019
6084,San Marino,SMR,2008,38,High income,42,2019
6085,San Marino,SMR,2009,39,High income,42,2019
6086,San Marino,SMR,2010,39,High income,42,2019
6087,San Marino,SMR,2011,39,High income,42,2019
6088,San Marino,SMR,2012,40,High income,42,2019
6089,San Marino,SMR,2013,40,High income,42,2019
6090,San Marino,SMR,2014,41,High income,42,2019
6091,San Marino,SMR,2015,41,High income,42,2019
6092,San Marino,SMR,2016,41,High income,42,2019
6093,San Marino,SMR,2017,41,Not categorized,42,2019
6094,San Marino,SMR,2018,41,Not categorized,42,2019
6095,San Marino,SMR,2019,42,Not categorized,42,2019
6096,San Marino,SMR,1987,,Not categorized,42,2019
6097,San Marino,SMR,1988,,Not categorized,42,2019
6098,San Marino,SMR,1989,,Not categorized,42,2019
6099,Sao Tome and Principe,STP,1990,23,Low income,44,2019
6100,Sao Tome and Principe,STP,1991,23,Low income,44,2019
6101,Sao Tome and Principe,STP,1992,24,Low income,44,2019
6102,Sao Tome and Principe,STP,1993,24,Low income,44,2019
6103,Sao Tome and Principe,STP,1994,24,Low income,44,2019
6104,Sao Tome and Principe,STP,1995,25,Low income,44,2019
6105,Sao Tome and Principe,STP,1996,26,Low income,44,2019
6106,Sao Tome and Principe,STP,1997,27,Low income,44,2019
6107,Sao Tome and Principe,STP,1998,28,Low income,44,2019
6108,Sao Tome and Principe,STP,1999,29,Low income,44,2019
6109,Sao Tome and Principe,STP,2000,29,Low income,44,2019
6110,Sao Tome and Principe,STP,2001,30,Low income,44,2019
6111,Sao Tome and Principe,STP,2002,31,Low income,44,2019
6112,Sao Tome and Principe,STP,2003,31,Low income,44,2019
6113,Sao Tome and Principe,STP,2004,32,Low income,44,2019
6114,Sao Tome and Principe,STP,2005,32,Low income,44,2019
6115,Sao Tome and Principe,STP,2006,33,Low income,44,2019
6116,Sao Tome and Principe,STP,2007,34,Low income,44,2019
6117,Sao Tome and Principe,STP,2008,34,Lower-middle income,44,2019
6118,Sao Tome and Principe,STP,2009,35,Lower-middle income,44,2019
6119,Sao Tome and Principe,STP,2010,36,Lower-middle income,44,2019
6120,Sao Tome and Principe,STP,2011,36,Lower-middle income,44,2019
6121,Sao Tome and Principe,STP,2012,37,Lower-middle income,44,2019
6122,Sao Tome and Principe,STP,2013,38,Lower-middle income,44,2019
6123,Sao Tome and Principe,STP,2014,40,Lower-middle income,44,2019
6124,Sao Tome and Principe,STP,2015,41,Lower-middle income,44,2019
6125,Sao Tome and Principe,STP,2016,42,Lower-middle income,44,2019
6126,Sao Tome and Principe,STP,2017,42,Not categorized,44,2019
6127,Sao Tome and Principe,STP,2018,43,Not categorized,44,2019
6128,Sao Tome and Principe,STP,2019,44,Not categorized,44,2019
6129,Sao Tome and Principe,STP,1987,,Low income,44,2019
6130,Sao Tome and Principe,STP,1988,,Low income,44,2019
6131,Sao Tome and Principe,STP,1989,,Low income,44,2019
6132,Saudi Arabia,SAU,1990,4275,Upper-middle income,12271,2019
6133,Saudi Arabia,SAU,1991,4435,Upper-middle income,12271,2019
6134,Saudi Arabia,SAU,1992,4588,Upper-middle income,12271,2019
6135,Saudi Arabia,SAU,1993,4758,Upper-middle income,12271,2019
6136,Saudi Arabia,SAU,1994,4941,Upper-middle income,12271,2019
6137,Saudi Arabia,SAU,1995,5124,Upper-middle income,12271,2019
6138,Saudi Arabia,SAU,1996,5285,Upper-middle income,12271,2019
6139,Saudi Arabia,SAU,1997,5440,Upper-middle income,12271,2019
6140,Saudi Arabia,SAU,1998,5609,Upper-middle income,12271,2019
6141,Saudi Arabia,SAU,1999,5804,Upper-middle income,12271,2019
6142,Saudi Arabia,SAU,2000,5990,Upper-middle income,12271,2019
6143,Saudi Arabia,SAU,2001,6147,Upper-middle income,12271,2019
6144,Saudi Arabia,SAU,2002,6378,Upper-middle income,12271,2019
6145,Saudi Arabia,SAU,2003,6726,Upper-middle income,12271,2019
6146,Saudi Arabia,SAU,2004,7060,High income,12271,2019
6147,Saudi Arabia,SAU,2005,7508,High income,12271,2019
6148,Saudi Arabia,SAU,2006,7877,High income,12271,2019
6149,Saudi Arabia,SAU,2007,8228,High income,12271,2019
6150,Saudi Arabia,SAU,2008,8590,High income,12271,2019
6151,Saudi Arabia,SAU,2009,8860,High income,12271,2019
6152,Saudi Arabia,SAU,2010,9145,High income,12271,2019
6153,Saudi Arabia,SAU,2011,9278,High income,12271,2019
6154,Saudi Arabia,SAU,2012,9435,High income,12271,2019
6155,Saudi Arabia,SAU,2013,9743,High income,12271,2019
6156,Saudi Arabia,SAU,2014,10041,High income,12271,2019
6157,Saudi Arabia,SAU,2015,10478,High income,12271,2019
6158,Saudi Arabia,SAU,2016,10833,High income,12271,2019
6159,Saudi Arabia,SAU,2017,11270,Not categorized,12271,2019
6160,Saudi Arabia,SAU,2018,11744,Not categorized,12271,2019
6161,Saudi Arabia,SAU,2019,12271,Not categorized,12271,2019
6162,Saudi Arabia,SAU,1987,,High income,12271,2019
6163,Saudi Arabia,SAU,1988,,High income,12271,2019
6164,Saudi Arabia,SAU,1989,,High income,12271,2019
6165,Scotland,,1990,19019,Not categorized,13755,2019
6166,Scotland,,1991,18670,Not categorized,13755,2019
6167,Scotland,,1992,18527,Not categorized,13755,2019
6168,Scotland,,1993,18639,Not categorized,13755,2019
6169,Scotland,,1994,17955,Not categorized,13755,2019
6170,Scotland,,1995,17718,Not categorized,13755,2019
6171,Scotland,,1996,17497,Not categorized,13755,2019
6172,Scotland,,1997,17011,Not categorized,13755,2019
6173,Scotland,,1998,16785,Not categorized,13755,2019
6174,Scotland,,1999,16718,Not categorized,13755,2019
6175,Scotland,,2000,16025,Not categorized,13755,2019
6176,Scotland,,2001,15544,Not categorized,13755,2019
6177,Scotland,,2002,15393,Not categorized,13755,2019
6178,Scotland,,2003,15325,Not categorized,13755,2019
6179,Scotland,,2004,14944,Not categorized,13755,2019
6180,Scotland,,2005,14642,Not categorized,13755,2019
6181,Scotland,,2006,14532,Not categorized,13755,2019
6182,Scotland,,2007,14492,Not categorized,13755,2019
6183,Scotland,,2008,14431,Not categorized,13755,2019
6184,Scotland,,2009,14100,Not categorized,13755,2019
6185,Scotland,,2010,13958,Not categorized,13755,2019
6186,Scotland,,2011,13828,Not categorized,13755,2019
6187,Scotland,,2012,13682,Not categorized,13755,2019
6188,Scotland,,2013,13528,Not categorized,13755,2019
6189,Scotland,,2014,13129,Not categorized,13755,2019
6190,Scotland,,2015,13111,Not categorized,13755,2019
6191,Scotland,,2016,13084,Not categorized,13755,2019
6192,Scotland,,2017,13035,Not categorized,13755,2019
6193,Scotland,,2018,13687,Not categorized,13755,2019
6194,Scotland,,2019,13755,Not categorized,13755,2019
6195,Senegal,SEN,1990,2281,Lower-middle income,3108,2019
6196,Senegal,SEN,1991,2323,Lower-middle income,3108,2019
6197,Senegal,SEN,1992,2347,Lower-middle income,3108,2019
6198,Senegal,SEN,1993,2375,Lower-middle income,3108,2019
6199,Senegal,SEN,1994,2425,Low income,3108,2019
6200,Senegal,SEN,1995,2394,Low income,3108,2019
6201,Senegal,SEN,1996,2369,Low income,3108,2019
6202,Senegal,SEN,1997,2372,Low income,3108,2019
6203,Senegal,SEN,1998,2392,Low income,3108,2019
6204,Senegal,SEN,1999,2427,Low income,3108,2019
6205,Senegal,SEN,2000,2371,Low income,3108,2019
6206,Senegal,SEN,2001,2852,Low income,3108,2019
6207,Senegal,SEN,2002,2884,Low income,3108,2019
6208,Senegal,SEN,2003,2754,Low income,3108,2019
6209,Senegal,SEN,2004,2857,Low income,3108,2019
6210,Senegal,SEN,2005,2877,Low income,3108,2019
6211,Senegal,SEN,2006,2858,Low income,3108,2019
6212,Senegal,SEN,2007,2883,Low income,3108,2019
6213,Senegal,SEN,2008,2913,Low income,3108,2019
6214,Senegal,SEN,2009,3011,Lower-middle income,3108,2019
6215,Senegal,SEN,2010,2814,Lower-middle income,3108,2019
6216,Senegal,SEN,2011,2879,Lower-middle income,3108,2019
6217,Senegal,SEN,2012,2858,Lower-middle income,3108,2019
6218,Senegal,SEN,2013,2909,Lower-middle income,3108,2019
6219,Senegal,SEN,2014,3012,Lower-middle income,3108,2019
6220,Senegal,SEN,2015,3047,Low income,3108,2019
6221,Senegal,SEN,2016,3122,Low income,3108,2019
6222,Senegal,SEN,2017,3111,Not categorized,3108,2019
6223,Senegal,SEN,2018,3074,Not categorized,3108,2019
6224,Senegal,SEN,2019,3108,Not categorized,3108,2019
6225,Senegal,SEN,1987,,Lower-middle income,3108,2019
6226,Senegal,SEN,1988,,Lower-middle income,3108,2019
6227,Senegal,SEN,1989,,Lower-middle income,3108,2019
6228,Serbia,SRB,1990,19805,Not categorized,24350,2019
6229,Serbia,SRB,1991,20072,Not categorized,24350,2019
6230,Serbia,SRB,1992,21083,Lower-middle income,24350,2019
6231,Serbia,SRB,1993,22227,Lower-middle income,24350,2019
6232,Serbia,SRB,1994,23309,Lower-middle income,24350,2019
6233,Serbia,SRB,1995,24359,Lower-middle income,24350,2019
6234,Serbia,SRB,1996,25504,Lower-middle income,24350,2019
6235,Serbia,SRB,1997,26763,Lower-middle income,24350,2019
6236,Serbia,SRB,1998,24753,Lower-middle income,24350,2019
6237,Serbia,SRB,1999,24773,Lower-middle income,24350,2019
6238,Serbia,SRB,2000,25492,Lower-middle income,24350,2019
6239,Serbia,SRB,2001,24885,Lower-middle income,24350,2019
6240,Serbia,SRB,2002,24826,Lower-middle income,24350,2019
6241,Serbia,SRB,2003,25309,Lower-middle income,24350,2019
6242,Serbia,SRB,2004,25696,Lower-middle income,24350,2019
6243,Serbia,SRB,2005,26237,Lower-middle income,24350,2019
6244,Serbia,SRB,2006,26029,Upper-middle income,24350,2019
6245,Serbia,SRB,2007,25872,Upper-middle income,24350,2019
6246,Serbia,SRB,2008,26166,Upper-middle income,24350,2019
6247,Serbia,SRB,2009,25866,Upper-middle income,24350,2019
6248,Serbia,SRB,2010,25266,Upper-middle income,24350,2019
6249,Serbia,SRB,2011,24900,Upper-middle income,24350,2019
6250,Serbia,SRB,2012,24688,Upper-middle income,24350,2019
6251,Serbia,SRB,2013,24483,Upper-middle income,24350,2019
6252,Serbia,SRB,2014,24576,Upper-middle income,24350,2019
6253,Serbia,SRB,2015,24719,Upper-middle income,24350,2019
6254,Serbia,SRB,2016,23957,Upper-middle income,24350,2019
6255,Serbia,SRB,2017,24101,Not categorized,24350,2019
6256,Serbia,SRB,2018,24253,Not categorized,24350,2019
6257,Serbia,SRB,2019,24350,Not categorized,24350,2019
6258,Serbia,SRB,1987,,Not categorized,24350,2019
6259,Serbia,SRB,1988,,Not categorized,24350,2019
6260,Serbia,SRB,1989,,Not categorized,24350,2019
6261,Seychelles,SYC,1990,76,Upper-middle income,106,2019
6262,Seychelles,SYC,1991,76,Upper-middle income,106,2019
6263,Seychelles,SYC,1992,77,Upper-middle income,106,2019
6264,Seychelles,SYC,1993,78,Upper-middle income,106,2019
6265,Seychelles,SYC,1994,80,Upper-middle income,106,2019
6266,Seychelles,SYC,1995,81,Upper-middle income,106,2019
6267,Seychelles,SYC,1996,81,Upper-middle income,106,2019
6268,Seychelles,SYC,1997,79,Upper-middle income,106,2019
6269,Seychelles,SYC,1998,78,Upper-middle income,106,2019
6270,Seychelles,SYC,1999,77,Upper-middle income,106,2019
6271,Seychelles,SYC,2000,75,Upper-middle income,106,2019
6272,Seychelles,SYC,2001,75,Upper-middle income,106,2019
6273,Seychelles,SYC,2002,79,Upper-middle income,106,2019
6274,Seychelles,SYC,2003,83,Upper-middle income,106,2019
6275,Seychelles,SYC,2004,83,Upper-middle income,106,2019
6276,Seychelles,SYC,2005,87,Upper-middle income,106,2019
6277,Seychelles,SYC,2006,88,Upper-middle income,106,2019
6278,Seychelles,SYC,2007,87,Upper-middle income,106,2019
6279,Seychelles,SYC,2008,88,Upper-middle income,106,2019
6280,Seychelles,SYC,2009,89,Upper-middle income,106,2019
6281,Seychelles,SYC,2010,87,Upper-middle income,106,2019
6282,Seychelles,SYC,2011,85,Upper-middle income,106,2019
6283,Seychelles,SYC,2012,88,Upper-middle income,106,2019
6284,Seychelles,SYC,2013,89,Upper-middle income,106,2019
6285,Seychelles,SYC,2014,89,High income,106,2019
6286,Seychelles,SYC,2015,92,High income,106,2019
6287,Seychelles,SYC,2016,96,High income,106,2019
6288,Seychelles,SYC,2017,100,Not categorized,106,2019
6289,Seychelles,SYC,2018,102,Not categorized,106,2019
6290,Seychelles,SYC,2019,106,Not categorized,106,2019
6291,Seychelles,SYC,1987,,Upper-middle income,106,2019
6292,Seychelles,SYC,1988,,Upper-middle income,106,2019
6293,Seychelles,SYC,1989,,Upper-middle income,106,2019
6294,Sierra Leone,SLE,1990,2032,Low income,2225,2019
6295,Sierra Leone,SLE,1991,1953,Low income,2225,2019
6296,Sierra Leone,SLE,1992,1898,Low income,2225,2019
6297,Sierra Leone,SLE,1993,1835,Low income,2225,2019
6298,Sierra Leone,SLE,1994,1765,Low income,2225,2019
6299,Sierra Leone,SLE,1995,1739,Low income,2225,2019
6300,Sierra Leone,SLE,1996,1708,Low income,2225,2019
6301,Sierra Leone,SLE,1997,1697,Low income,2225,2019
6302,Sierra Leone,SLE,1998,1671,Low income,2225,2019
6303,Sierra Leone,SLE,1999,1649,Low income,2225,2019
6304,Sierra Leone,SLE,2000,1651,Low income,2225,2019
6305,Sierra Leone,SLE,2001,1674,Low income,2225,2019
6306,Sierra Leone,SLE,2002,1700,Low income,2225,2019
6307,Sierra Leone,SLE,2003,1733,Low income,2225,2019
6308,Sierra Leone,SLE,2004,1755,Low income,2225,2019
6309,Sierra Leone,SLE,2005,1804,Low income,2225,2019
6310,Sierra Leone,SLE,2006,1828,Low income,2225,2019
6311,Sierra Leone,SLE,2007,1862,Low income,2225,2019
6312,Sierra Leone,SLE,2008,1848,Low income,2225,2019
6313,Sierra Leone,SLE,2009,1875,Low income,2225,2019
6314,Sierra Leone,SLE,2010,1924,Low income,2225,2019
6315,Sierra Leone,SLE,2011,1946,Low income,2225,2019
6316,Sierra Leone,SLE,2012,1973,Low income,2225,2019
6317,Sierra Leone,SLE,2013,1980,Low income,2225,2019
6318,Sierra Leone,SLE,2014,1992,Low income,2225,2019
6319,Sierra Leone,SLE,2015,2028,Low income,2225,2019
6320,Sierra Leone,SLE,2016,2061,Low income,2225,2019
6321,Sierra Leone,SLE,2017,2118,Not categorized,2225,2019
6322,Sierra Leone,SLE,2018,2181,Not categorized,2225,2019
6323,Sierra Leone,SLE,2019,2225,Not categorized,2225,2019
6324,Sierra Leone,SLE,1987,,Low income,2225,2019
6325,Sierra Leone,SLE,1988,,Low income,2225,2019
6326,Sierra Leone,SLE,1989,,Low income,2225,2019
6327,Singapore,SGP,1990,2723,High income,2814,2019
6328,Singapore,SGP,1991,2707,High income,2814,2019
6329,Singapore,SGP,1992,2659,High income,2814,2019
6330,Singapore,SGP,1993,2625,High income,2814,2019
6331,Singapore,SGP,1994,2663,High income,2814,2019
6332,Singapore,SGP,1995,2674,High income,2814,2019
6333,Singapore,SGP,1996,2669,High income,2814,2019
6334,Singapore,SGP,1997,2617,High income,2814,2019
6335,Singapore,SGP,1998,2622,High income,2814,2019
6336,Singapore,SGP,1999,2540,High income,2814,2019
6337,Singapore,SGP,2000,2482,High income,2814,2019
6338,Singapore,SGP,2001,2439,High income,2814,2019
6339,Singapore,SGP,2002,2422,High income,2814,2019
6340,Singapore,SGP,2003,2374,High income,2814,2019
6341,Singapore,SGP,2004,2345,High income,2814,2019
6342,Singapore,SGP,2005,2314,High income,2814,2019
6343,Singapore,SGP,2006,2300,High income,2814,2019
6344,Singapore,SGP,2007,2354,High income,2814,2019
6345,Singapore,SGP,2008,2389,High income,2814,2019
6346,Singapore,SGP,2009,2385,High income,2814,2019
6347,Singapore,SGP,2010,2406,High income,2814,2019
6348,Singapore,SGP,2011,2428,High income,2814,2019
6349,Singapore,SGP,2012,2467,High income,2814,2019
6350,Singapore,SGP,2013,2499,High income,2814,2019
6351,Singapore,SGP,2014,2525,High income,2814,2019
6352,Singapore,SGP,2015,2557,High income,2814,2019
6353,Singapore,SGP,2016,2593,High income,2814,2019
6354,Singapore,SGP,2017,2617,Not categorized,2814,2019
6355,Singapore,SGP,2018,2732,Not categorized,2814,2019
6356,Singapore,SGP,2019,2814,Not categorized,2814,2019
6357,Singapore,SGP,1987,,High income,2814,2019
6358,Singapore,SGP,1988,,High income,2814,2019
6359,Singapore,SGP,1989,,High income,2814,2019
6360,Sint Maarten (Dutch part),SXM,1987,,Not categorized,,
6361,Sint Maarten (Dutch part),SXM,1988,,Not categorized,,
6362,Sint Maarten (Dutch part),SXM,1989,,Not categorized,,
6363,Sint Maarten (Dutch part),SXM,1990,,Not categorized,,
6364,Sint Maarten (Dutch part),SXM,1991,,Not categorized,,
6365,Sint Maarten (Dutch part),SXM,1992,,Not categorized,,
6366,Sint Maarten (Dutch part),SXM,1993,,Not categorized,,
6367,Sint Maarten (Dutch part),SXM,1994,,Not categorized,,
6368,Sint Maarten (Dutch part),SXM,1995,,Not categorized,,
6369,Sint Maarten (Dutch part),SXM,1996,,Not categorized,,
6370,Sint Maarten (Dutch part),SXM,1997,,Not categorized,,
6371,Sint Maarten (Dutch part),SXM,1998,,Not categorized,,
6372,Sint Maarten (Dutch part),SXM,1999,,Not categorized,,
6373,Sint Maarten (Dutch part),SXM,2000,,Not categorized,,
6374,Sint Maarten (Dutch part),SXM,2001,,Not categorized,,
6375,Sint Maarten (Dutch part),SXM,2002,,Not categorized,,
6376,Sint Maarten (Dutch part),SXM,2003,,Not categorized,,
6377,Sint Maarten (Dutch part),SXM,2004,,Not categorized,,
6378,Sint Maarten (Dutch part),SXM,2005,,Not categorized,,
6379,Sint Maarten (Dutch part),SXM,2006,,Not categorized,,
6380,Sint Maarten (Dutch part),SXM,2007,,Not categorized,,
6381,Sint Maarten (Dutch part),SXM,2008,,Not categorized,,
6382,Sint Maarten (Dutch part),SXM,2009,,Not categorized,,
6383,Sint Maarten (Dutch part),SXM,2010,,High income,,
6384,Sint Maarten (Dutch part),SXM,2011,,High income,,
6385,Sint Maarten (Dutch part),SXM,2012,,High income,,
6386,Sint Maarten (Dutch part),SXM,2013,,High income,,
6387,Sint Maarten (Dutch part),SXM,2014,,High income,,
6388,Sint Maarten (Dutch part),SXM,2015,,High income,,
6389,Sint Maarten (Dutch part),SXM,2016,,High income,,
6390,Slovakia,SVK,1990,10915,Not categorized,8225,2019
6391,Slovakia,SVK,1991,10668,Not categorized,8225,2019
6392,Slovakia,SVK,1992,10515,Lower-middle income,8225,2019
6393,Slovakia,SVK,1993,10193,Lower-middle income,8225,2019
6394,Slovakia,SVK,1994,9854,Lower-middle income,8225,2019
6395,Slovakia,SVK,1995,9926,Lower-middle income,8225,2019
6396,Slovakia,SVK,1996,9583,Upper-middle income,8225,2019
6397,Slovakia,SVK,1997,9765,Upper-middle income,8225,2019
6398,Slovakia,SVK,1998,9792,Upper-middle income,8225,2019
6399,Slovakia,SVK,1999,9557,Upper-middle income,8225,2019
6400,Slovakia,SVK,2000,9279,Upper-middle income,8225,2019
6401,Slovakia,SVK,2001,9112,Upper-middle income,8225,2019
6402,Slovakia,SVK,2002,8987,Upper-middle income,8225,2019
6403,Slovakia,SVK,2003,8878,Upper-middle income,8225,2019
6404,Slovakia,SVK,2004,8600,Upper-middle income,8225,2019
6405,Slovakia,SVK,2005,8796,Upper-middle income,8225,2019
6406,Slovakia,SVK,2006,8638,Upper-middle income,8225,2019
6407,Slovakia,SVK,2007,8706,High income,8225,2019
6408,Slovakia,SVK,2008,8585,High income,8225,2019
6409,Slovakia,SVK,2009,8429,High income,8225,2019
6410,Slovakia,SVK,2010,8215,High income,8225,2019
6411,Slovakia,SVK,2011,8163,High income,8225,2019
6412,Slovakia,SVK,2012,8017,High income,8225,2019
6413,Slovakia,SVK,2013,7899,High income,8225,2019
6414,Slovakia,SVK,2014,7859,High income,8225,2019
6415,Slovakia,SVK,2015,8106,High income,8225,2019
6416,Slovakia,SVK,2016,7854,High income,8225,2019
6417,Slovakia,SVK,2017,8003,Not categorized,8225,2019
6418,Slovakia,SVK,2018,8075,Not categorized,8225,2019
6419,Slovakia,SVK,2019,8225,Not categorized,8225,2019
6420,Slovakia,SVK,1987,,Not categorized,8225,2019
6421,Slovakia,SVK,1988,,Not categorized,8225,2019
6422,Slovakia,SVK,1989,,Not categorized,8225,2019
6423,Slovenia,SVN,1990,3115,Not categorized,2980,2019
6424,Slovenia,SVN,1991,3137,Not categorized,2980,2019
6425,Slovenia,SVN,1992,3154,Upper-middle income,2980,2019
6426,Slovenia,SVN,1993,3183,Upper-middle income,2980,2019
6427,Slovenia,SVN,1994,3204,Upper-middle income,2980,2019
6428,Slovenia,SVN,1995,3217,Upper-middle income,2980,2019
6429,Slovenia,SVN,1996,3217,Upper-middle income,2980,2019
6430,Slovenia,SVN,1997,3257,High income,2980,2019
6431,Slovenia,SVN,1998,3275,High income,2980,2019
6432,Slovenia,SVN,1999,3222,High income,2980,2019
6433,Slovenia,SVN,2000,3127,High income,2980,2019
6434,Slovenia,SVN,2001,3161,High income,2980,2019
6435,Slovenia,SVN,2002,3047,High income,2980,2019
6436,Slovenia,SVN,2003,3073,High income,2980,2019
6437,Slovenia,SVN,2004,2957,High income,2980,2019
6438,Slovenia,SVN,2005,2795,High income,2980,2019
6439,Slovenia,SVN,2006,2830,High income,2980,2019
6440,Slovenia,SVN,2007,2802,High income,2980,2019
6441,Slovenia,SVN,2008,2764,High income,2980,2019
6442,Slovenia,SVN,2009,2715,High income,2980,2019
6443,Slovenia,SVN,2010,2728,High income,2980,2019
6444,Slovenia,SVN,2011,2696,High income,2980,2019
6445,Slovenia,SVN,2012,2759,High income,2980,2019
6446,Slovenia,SVN,2013,2750,High income,2980,2019
6447,Slovenia,SVN,2014,2624,High income,2980,2019
6448,Slovenia,SVN,2015,2796,High income,2980,2019
6449,Slovenia,SVN,2016,2787,High income,2980,2019
6450,Slovenia,SVN,2017,2866,Not categorized,2980,2019
6451,Slovenia,SVN,2018,2928,Not categorized,2980,2019
6452,Slovenia,SVN,2019,2980,Not categorized,2980,2019
6453,Slovenia,SVN,1987,,Not categorized,2980,2019
6454,Slovenia,SVN,1988,,Not categorized,2980,2019
6455,Slovenia,SVN,1989,,Not categorized,2980,2019
6456,Solomon Islands,SLB,1990,540,Low income,1026,2019
6457,Solomon Islands,SLB,1991,557,Low income,1026,2019
6458,Solomon Islands,SLB,1992,571,Lower-middle income,1026,2019
6459,Solomon Islands,SLB,1993,585,Lower-middle income,1026,2019
6460,Solomon Islands,SLB,1994,599,Lower-middle income,1026,2019
6461,Solomon Islands,SLB,1995,611,Lower-middle income,1026,2019
6462,Solomon Islands,SLB,1996,624,Lower-middle income,1026,2019
6463,Solomon Islands,SLB,1997,639,Lower-middle income,1026,2019
6464,Solomon Islands,SLB,1998,654,Low income,1026,2019
6465,Solomon Islands,SLB,1999,665,Low income,1026,2019
6466,Solomon Islands,SLB,2000,681,Low income,1026,2019
6467,Solomon Islands,SLB,2001,696,Low income,1026,2019
6468,Solomon Islands,SLB,2002,706,Low income,1026,2019
6469,Solomon Islands,SLB,2003,720,Low income,1026,2019
6470,Solomon Islands,SLB,2004,732,Low income,1026,2019
6471,Solomon Islands,SLB,2005,745,Low income,1026,2019
6472,Solomon Islands,SLB,2006,761,Low income,1026,2019
6473,Solomon Islands,SLB,2007,769,Low income,1026,2019
6474,Solomon Islands,SLB,2008,754,Lower-middle income,1026,2019
6475,Solomon Islands,SLB,2009,783,Low income,1026,2019
6476,Solomon Islands,SLB,2010,792,Lower-middle income,1026,2019
6477,Solomon Islands,SLB,2011,828,Lower-middle income,1026,2019
6478,Solomon Islands,SLB,2012,851,Lower-middle income,1026,2019
6479,Solomon Islands,SLB,2013,873,Lower-middle income,1026,2019
6480,Solomon Islands,SLB,2014,900,Lower-middle income,1026,2019
